customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn
8246-SHFGA,17,Yes,Month-to-month,No,Credit card (automatic),21.1,No
8387-MOJJT,42,Yes,Month-to-month,Yes,Credit card (automatic),77.95,Yes
0620-XEFWH,4,Yes,Month-to-month,No,Mailed check,18.85,No
6485-QXWWE,62,Yes,Two year,No,Bank transfer (automatic),26,No
2761-OCIAX,2,Yes,Month-to-month,Yes,Electronic check,74.7,Yes
7321-VGNKU,2,Yes,Month-to-month,Yes,Electronic check,70.35,No
5327-CNLUQ,48,Yes,Two year,Yes,Bank transfer (automatic),96.9,No
7552-KEYGT,27,Yes,Two year,No,Bank transfer (automatic),19.55,No
5816-JMLGY,70,Yes,Two year,Yes,Bank transfer (automatic),80.4,No
3068-OMWZA,1,Yes,Month-to-month,Yes,Electronic check,88.8,Yes
2927-QRRQV,46,Yes,One year,Yes,Electronic check,94.65,No
6032-KRXXO,30,Yes,Month-to-month,Yes,Electronic check,90.25,Yes
7459-RRWQZ,15,Yes,Month-to-month,Yes,Bank transfer (automatic),64.65,Yes
6265-SXWBU,69,Yes,One year,No,Credit card (automatic),95.75,No
7941-RCJOW,65,Yes,Two year,Yes,Credit card (automatic),19.55,No
6374-NTQLP,72,Yes,Two year,Yes,Credit card (automatic),104.1,No
4154-AQUGT,13,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05,Yes
2387-KDZQY,17,Yes,One year,Yes,Mailed check,20.1,No
3584-WKTTW,51,Yes,One year,Yes,Electronic check,111.55,No
3399-BMLVW,51,Yes,Two year,No,Credit card (automatic),60.5,No
1971-DTCZB,72,Yes,Two year,Yes,Bank transfer (automatic),90.95,No
3092-IGHWF,67,Yes,One year,No,Electronic check,87.4,Yes
3374-PZLXD,34,Yes,Month-to-month,No,Mailed check,19.7,No
3813-DHBBB,67,No,Two year,Yes,Bank transfer (automatic),50.95,No
2812-REYAT,49,Yes,One year,Yes,Bank transfer (automatic),20.05,No
6518-PPLMZ,53,Yes,Two year,Yes,Mailed check,19.4,No
4939-KYYPY,27,Yes,Month-to-month,No,Electronic check,59.45,No
8017-LXHFA,23,Yes,Month-to-month,Yes,Electronic check,94.75,Yes
5930-GBIWP,69,Yes,Two year,Yes,Credit card (automatic),81.5,No
6022-KOUQO,2,No,Month-to-month,No,Bank transfer (automatic),29.05,No
6352-TWCAU,35,Yes,Month-to-month,Yes,Electronic check,86.45,Yes
2361-UPSND,46,Yes,One year,No,Mailed check,70.6,No
6035-RIIOM,54,Yes,Two year,Yes,Bank transfer (automatic),97.2,No
2929-QNSRW,56,Yes,One year,Yes,Electronic check,98.25,Yes
1262-OPMFY,9,Yes,Month-to-month,Yes,Bank transfer (automatic),75.75,Yes
9504-DSHWM,20,Yes,Month-to-month,No,Bank transfer (automatic),59.2,No
5035-BVCXS,11,Yes,Month-to-month,Yes,Mailed check,75.9,No
6267-DCFFZ,30,Yes,Month-to-month,Yes,Electronic check,90.05,No
3533-UVMOM,68,Yes,Two year,No,Bank transfer (automatic),70.95,No
2439-LYPMQ,38,Yes,Month-to-month,Yes,Electronic check,102.6,No
4248-QPAVC,17,Yes,Month-to-month,Yes,Bank transfer (automatic),85.35,Yes
1899-VXWXM,48,Yes,One year,Yes,Credit card (automatic),106.1,Yes
1478-VPOAD,1,Yes,Month-to-month,No,Electronic check,43.8,No
9995-HOTOH,63,No,Two year,No,Electronic check,59,No
2988-PLAHS,3,Yes,One year,Yes,Electronic check,69.95,No
1371-OJCEK,48,Yes,One year,No,Bank transfer (automatic),24.35,No
4999-IEZLT,66,No,One year,No,Credit card (automatic),29.45,No
8883-ANODQ,68,Yes,Two year,Yes,Credit card (automatic),84.4,No
4690-LLKUA,17,Yes,Month-to-month,Yes,Electronic check,45.05,Yes
2351-RRBUE,7,Yes,One year,No,Mailed check,20.65,No
5980-BDHPY,72,Yes,Two year,Yes,Bank transfer (automatic),87.1,No
1498-DQNRX,29,Yes,Month-to-month,No,Mailed check,19.85,No
9469-WEJBT,37,Yes,Month-to-month,Yes,Electronic check,90.35,No
3331-HQDTW,34,Yes,Month-to-month,Yes,Mailed check,109.8,Yes
9490-DFPMD,42,Yes,Month-to-month,Yes,Electronic check,84.65,Yes
2581-VKIRT,59,Yes,One year,No,Mailed check,65.5,No
5442-XSDCW,11,Yes,Month-to-month,Yes,Bank transfer (automatic),79.5,Yes
7426-WEIJX,60,Yes,Month-to-month,Yes,Electronic check,80.95,No
2851-MMUTZ,27,Yes,Month-to-month,Yes,Mailed check,56.15,No
3049-NDXFL,1,Yes,Month-to-month,No,Mailed check,85.8,Yes
8580-AECUZ,1,Yes,Month-to-month,Yes,Electronic check,79.1,Yes
3307-TLCUD,17,No,Month-to-month,No,Mailed check,34.4,No
6625-FLENO,58,Yes,Two year,No,Mailed check,20.75,No
2967-MXRAV,1,Yes,One year,No,Mailed check,18.8,No
7963-GQRMY,3,Yes,Month-to-month,No,Mailed check,44.3,Yes
8189-HBVRW,53,Yes,Month-to-month,No,Electronic check,90.8,No
4163-KIUHY,35,Yes,Month-to-month,Yes,Electronic check,25.6,No
1228-FZFRV,50,Yes,Month-to-month,No,Credit card (automatic),105.95,Yes
3500-NSDOA,68,Yes,Two year,No,Credit card (automatic),70.8,No
1171-TYKUR,47,Yes,Month-to-month,No,Electronic check,25.4,No
3761-FLYZI,65,Yes,Month-to-month,Yes,Bank transfer (automatic),108.8,No
2058-DCJBE,5,Yes,Month-to-month,Yes,Electronic check,69.75,Yes
5364-XYIRR,51,Yes,Month-to-month,Yes,Electronic check,94.65,Yes
4829-AUOAX,46,Yes,Month-to-month,No,Bank transfer (automatic),96.05,Yes
1219-NNDDO,9,Yes,Month-to-month,Yes,Electronic check,76.85,No
8388-DMKAE,8,Yes,Two year,No,Mailed check,20.25,No
4403-BWPAY,14,Yes,One year,Yes,Credit card (automatic),24.8,No
9659-QEQSY,45,Yes,Month-to-month,Yes,Electronic check,115.65,No
5405-ZMYXQ,8,Yes,Month-to-month,Yes,Credit card (automatic),74.6,No
5047-LHVLY,1,Yes,Month-to-month,Yes,Mailed check,50.15,Yes
1442-OKRJE,66,Yes,One year,Yes,Bank transfer (automatic),103.15,No
4737-AQCPU,72,Yes,Two year,No,Credit card (automatic),72.1,No
9158-VCTQB,41,Yes,Month-to-month,Yes,Bank transfer (automatic),113.6,Yes
2808-CHTDM,23,Yes,Two year,No,Mailed check,25.1,No
6311-UEUME,29,Yes,Month-to-month,Yes,Electronic check,78.9,Yes
0793-TWELN,4,Yes,Month-to-month,Yes,Electronic check,80.15,No
3283-WCWXT,6,Yes,Two year,No,Mailed check,25.4,No
1060-ENTOF,67,Yes,One year,Yes,Credit card (automatic),105.4,No
0999-QXNSA,7,Yes,Month-to-month,Yes,Mailed check,45.75,No
5451-MHQOF,56,Yes,One year,Yes,Mailed check,24.45,No
4836-WNFNO,72,Yes,Two year,No,Credit card (automatic),25,No
9225-BZLNZ,72,Yes,Two year,Yes,Electronic check,85.25,No
0354-VXMJC,23,Yes,Two year,No,Credit card (automatic),19.6,No
4422-QVIJA,35,Yes,Month-to-month,No,Mailed check,50.15,No
9365-SRSZE,27,Yes,Month-to-month,Yes,Electronic check,70.55,No
6839-ITVZJ,26,Yes,Month-to-month,Yes,Electronic check,60.05,Yes
8332-OSJDW,12,Yes,One year,No,Mailed check,26.4,No
4735-BJKOU,40,Yes,Two year,No,Mailed check,20.15,No
0274-JKUJR,7,No,Month-to-month,No,Mailed check,58.85,No
5740-YHGTW,70,Yes,Month-to-month,Yes,Credit card (automatic),97.55,No
8917-SZTTJ,60,Yes,Two year,No,Credit card (automatic),19.65,No
1696-MZVAU,39,No,One year,Yes,Credit card (automatic),25.25,No
7359-WWYJV,72,Yes,Two year,No,Credit card (automatic),114.45,No
0375-HVGXO,1,No,Month-to-month,Yes,Electronic check,34.7,Yes
4906-ZHGPK,54,Yes,One year,Yes,Electronic check,70.7,No
8593-WHYHV,3,Yes,Month-to-month,Yes,Electronic check,85.3,Yes
3795-GWTRD,63,Yes,Two year,No,Credit card (automatic),75.55,No
1298-PHBTI,71,Yes,Two year,Yes,Electronic check,84.8,No
6223-DHJGV,42,Yes,One year,Yes,Mailed check,20.65,No
6961-MJKBO,47,Yes,Two year,No,Bank transfer (automatic),20.45,No
6097-EQISJ,66,Yes,One year,Yes,Credit card (automatic),102.45,Yes
4423-YLHDV,21,Yes,Month-to-month,Yes,Bank transfer (automatic),104.4,Yes
8158-WPEZG,11,No,Month-to-month,Yes,Electronic check,35.65,No
0107-YHINA,1,Yes,Month-to-month,Yes,Electronic check,99.75,Yes
4918-FYJNT,55,Yes,Month-to-month,No,Electronic check,90.45,No
0727-BNRLG,69,Yes,Two year,Yes,Credit card (automatic),97.65,No
4854-CIDCF,3,Yes,Month-to-month,No,Electronic check,73.85,No
8640-SDGKB,4,Yes,Month-to-month,Yes,Electronic check,74.4,Yes
3280-MRDOF,30,Yes,Two year,Yes,Credit card (automatic),69.1,No
6435-SRWBJ,5,Yes,Month-to-month,Yes,Electronic check,82.75,No
9964-WBQDJ,71,Yes,Two year,Yes,Credit card (automatic),24.4,No
6303-KFWSL,29,Yes,One year,Yes,Electronic check,55.25,No
1702-CCFNJ,52,Yes,Month-to-month,No,Bank transfer (automatic),61.35,No
8932-CZHRQ,68,Yes,One year,No,Credit card (automatic),76.75,No
0386-CWRGM,46,Yes,Two year,No,Mailed check,19.4,No
5515-RUGKN,8,Yes,Month-to-month,Yes,Credit card (automatic),54.75,No
0404-AHASP,72,Yes,Two year,No,Credit card (automatic),19.7,No
7279-NMVJC,17,Yes,One year,No,Bank transfer (automatic),19.9,No
2081-VEYEH,3,Yes,Month-to-month,Yes,Electronic check,107.95,No
6407-UTSLV,2,Yes,Month-to-month,Yes,Bank transfer (automatic),83.8,No
4116-TZAQJ,9,Yes,Month-to-month,Yes,Credit card (automatic),74.25,Yes
9060-HJJRW,51,No,One year,Yes,Credit card (automatic),56.4,No
2587-YNLES,6,Yes,Two year,No,Mailed check,20.1,No
7398-SKNQZ,3,Yes,Month-to-month,No,Electronic check,94.9,No
5935-FCCNB,17,Yes,Month-to-month,Yes,Electronic check,94.2,No
1958-RNRKS,30,Yes,Month-to-month,No,Electronic check,49.9,No
5136-RGMZO,31,Yes,Month-to-month,Yes,Electronic check,71.05,No
8345-MVDYC,45,Yes,Two year,No,Bank transfer (automatic),81.65,No
8226-BXGES,64,Yes,One year,No,Bank transfer (automatic),89.45,No
3877-JRJIP,1,Yes,Month-to-month,Yes,Electronic check,59.85,Yes
8375-DKEBR,1,Yes,Month-to-month,Yes,Electronic check,69.6,Yes
9705-IOVQQ,61,Yes,One year,No,Electronic check,99,No
1015-OWJKI,1,Yes,Month-to-month,No,Mailed check,19.05,No
7511-YMXVQ,9,No,Month-to-month,Yes,Electronic check,45.4,Yes
2040-XBAVJ,72,Yes,Two year,No,Bank transfer (automatic),114.45,No
7551-JOHTI,1,Yes,Month-to-month,No,Mailed check,19.5,Yes
8887-IPQNC,7,Yes,Month-to-month,Yes,Mailed check,44.25,No
8646-JCOMS,66,Yes,One year,Yes,Bank transfer (automatic),90.55,No
9804-ICWBG,1,Yes,Month-to-month,Yes,Electronic check,69.9,Yes
1222-KJNZD,40,Yes,Month-to-month,Yes,Bank transfer (automatic),20.4,No
0106-GHRQR,16,Yes,Month-to-month,Yes,Bank transfer (automatic),71.4,No
5318-IXUZF,2,Yes,Month-to-month,Yes,Bank transfer (automatic),87.15,Yes
3768-VHXQO,67,Yes,Two year,No,Credit card (automatic),24.85,No
8952-WCVCD,41,Yes,One year,Yes,Bank transfer (automatic),104.45,No
2418-TPEUN,56,Yes,Two year,Yes,Credit card (automatic),19.8,No
3963-RYFNS,72,Yes,Two year,Yes,Bank transfer (automatic),116.45,No
3198-VELRD,3,Yes,Month-to-month,Yes,Bank transfer (automatic),84.75,Yes
8540-ZQGEA,54,Yes,Two year,No,Credit card (automatic),20.05,No
1320-REHCS,52,Yes,Month-to-month,Yes,Electronic check,110.75,No
4137-JOPHL,50,Yes,Two year,Yes,Bank transfer (automatic),89.7,No
9436-ZBZCT,14,Yes,Month-to-month,Yes,Electronic check,89.95,Yes
7801-CEDNV,27,Yes,One year,No,Credit card (automatic),48.7,No
2057-BOYKM,72,Yes,Two year,Yes,Bank transfer (automatic),96.6,No
3658-QQJYD,62,Yes,One year,Yes,Credit card (automatic),74.3,No
1803-BGNBD,12,Yes,Month-to-month,Yes,Electronic check,54.3,No
0134-XWXCE,44,Yes,One year,No,Bank transfer (automatic),74.85,No
6950-TWMYB,54,Yes,Two year,Yes,Bank transfer (automatic),79.95,No
5848-FHRFC,68,Yes,Two year,No,Bank transfer (automatic),20.05,No
2243-FNMMI,20,Yes,Month-to-month,No,Mailed check,19.4,No
2511-MORQY,50,Yes,One year,No,Bank transfer (automatic),54.9,No
5356-KZCKT,58,Yes,Two year,Yes,Credit card (automatic),24.45,No
9470-XCCEM,35,Yes,Month-to-month,Yes,Bank transfer (automatic),89.65,No
6519-CFDBX,2,Yes,Month-to-month,Yes,Electronic check,45.4,No
3902-MIVLE,63,Yes,Two year,No,Mailed check,75.7,No
0409-WTMPL,58,Yes,One year,Yes,Credit card (automatic),110.65,No
8763-KIAFH,27,Yes,One year,Yes,Mailed check,20.55,No
3669-WHAFY,71,Yes,Two year,Yes,Credit card (automatic),115.15,No
3055-VTCGS,63,Yes,One year,No,Credit card (automatic),58.55,No
3144-KMTWZ,71,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,No
7279-BUYWN,41,Yes,Month-to-month,Yes,Electronic check,113.2,Yes
7156-MHUGY,13,Yes,Month-to-month,Yes,Electronic check,90.5,Yes
7198-GLXTC,2,Yes,Month-to-month,No,Electronic check,79,Yes
2007-QVGAW,68,Yes,Two year,Yes,Bank transfer (automatic),19.35,No
5207-PLSTK,1,Yes,Month-to-month,Yes,Mailed check,48.75,No
2307-FYNNL,65,Yes,Two year,Yes,Electronic check,109.05,No
5605-XNWEN,72,Yes,Two year,Yes,Bank transfer (automatic),25,No
2155-AMQRX,28,Yes,Month-to-month,Yes,Credit card (automatic),54.9,No
6181-AXXYF,72,Yes,Two year,No,Credit card (automatic),24.75,No
5091-HFAZW,2,Yes,Month-to-month,Yes,Electronic check,91.15,No
0516-VRYBW,18,Yes,One year,No,Bank transfer (automatic),20.15,Yes
2519-LBNQL,60,Yes,One year,Yes,Electronic check,104.35,No
8623-ULFNQ,26,Yes,Month-to-month,Yes,Electronic check,66.05,No
8380-PEFPE,1,Yes,Month-to-month,Yes,Electronic check,71.65,Yes
5687-DKDTV,4,Yes,Month-to-month,No,Mailed check,20.35,Yes
1568-LJSZU,68,Yes,Two year,Yes,Credit card (automatic),92.2,No
7530-HDYDS,38,Yes,Month-to-month,Yes,Credit card (automatic),84.25,Yes
7789-HKSBS,42,Yes,One year,Yes,Bank transfer (automatic),105.2,No
7416-CKTEP,57,Yes,Two year,Yes,Bank transfer (automatic),19.6,No
2586-CWXVV,54,No,Month-to-month,No,Electronic check,30.4,No
3096-IZETN,12,Yes,Month-to-month,No,Bank transfer (automatic),78.1,Yes
2348-KCJLT,44,Yes,One year,Yes,Mailed check,61.5,No
8401-EMUWF,42,Yes,Month-to-month,Yes,Bank transfer (automatic),69.4,No
4193-IBKSW,72,Yes,Two year,No,Bank transfer (automatic),24.75,No
5377-NDTOU,71,Yes,Two year,No,Mailed check,91.05,No
5922-ABDVO,19,Yes,Month-to-month,No,Mailed check,89.65,Yes
2474-LCNUE,23,Yes,Month-to-month,Yes,Credit card (automatic),73.65,No
0839-QNXME,30,Yes,Two year,No,Credit card (automatic),19.4,No
3506-OVLKD,35,Yes,One year,No,Bank transfer (automatic),26.2,No
9172-ANCRX,10,Yes,Month-to-month,Yes,Electronic check,98.7,Yes
6650-VJONK,1,Yes,Month-to-month,Yes,Bank transfer (automatic),43.85,No
2178-PMGCJ,22,Yes,Month-to-month,Yes,Mailed check,69.7,No
7492-TAFJD,7,No,Two year,No,Mailed check,38.55,No
2773-MADBQ,36,No,Two year,Yes,Mailed check,53.1,No
6016-LVTJQ,34,Yes,Month-to-month,No,Mailed check,20.65,No
7860-KSUGX,72,Yes,Two year,No,Credit card (automatic),64.45,No
8966-KZXXA,36,Yes,Two year,No,Credit card (automatic),25.1,No
6910-HADCM,1,Yes,Month-to-month,No,Electronic check,76.35,Yes
4816-LXZYW,23,Yes,Month-to-month,Yes,Electronic check,79.15,Yes
9606-PBKBQ,32,Yes,Month-to-month,Yes,Electronic check,85,Yes
5149-QYTTU,71,Yes,One year,Yes,Credit card (automatic),95.15,No
2070-XYMFH,23,Yes,Month-to-month,Yes,Mailed check,79.35,No
2085-BOJKI,17,Yes,One year,Yes,Bank transfer (automatic),96.65,No
0817-HSUSE,1,Yes,Month-to-month,Yes,Electronic check,75.5,No
5442-PPTJY,12,Yes,Two year,No,Mailed check,19.7,No
1927-QEWMY,72,Yes,Two year,No,Credit card (automatic),20.5,No
1663-MHLHE,1,Yes,Month-to-month,No,Mailed check,19.2,No
5663-QBGIS,72,Yes,Two year,No,Bank transfer (automatic),98.35,No
4450-MDZFX,60,Yes,Month-to-month,No,Bank transfer (automatic),74.35,No
6701-DHKWQ,61,No,Two year,No,Credit card (automatic),51.35,No
7554-AKDQF,6,Yes,Month-to-month,No,Mailed check,45.65,No
3536-IQCTX,32,Yes,Month-to-month,No,Electronic check,85.3,Yes
4911-BANWH,31,Yes,Month-to-month,Yes,Credit card (automatic),86.55,Yes
8496-EJAUI,19,Yes,Month-to-month,Yes,Credit card (automatic),73.85,Yes
0794-YVSGE,72,Yes,Two year,No,Bank transfer (automatic),20.3,No
5423-BHIXO,32,Yes,Month-to-month,Yes,Electronic check,54.2,No
6908-VVYHM,65,Yes,Month-to-month,Yes,Electronic check,90.65,No
2959-EEXWB,45,No,Month-to-month,Yes,Bank transfer (automatic),50.9,No
1839-UMACK,42,Yes,One year,No,Electronic check,25.05,No
3030-YDNRM,8,Yes,Month-to-month,Yes,Electronic check,74.85,No
7321-KKSDU,32,Yes,Two year,No,Mailed check,20.5,No
3402-XRIUO,22,Yes,Month-to-month,Yes,Mailed check,63.55,No
3132-TVFDZ,57,No,Month-to-month,Yes,Electronic check,44.85,Yes
8286-AFUYI,1,Yes,Month-to-month,No,Electronic check,47.95,No
8080-DDEMJ,1,Yes,Month-to-month,No,Electronic check,45.1,Yes
8356-WUAOJ,1,Yes,Month-to-month,Yes,Electronic check,45,No
6365-MTGZX,24,Yes,Month-to-month,Yes,Electronic check,96,Yes
1349-WXNGG,1,Yes,Month-to-month,No,Bank transfer (automatic),20.05,Yes
8058-DMYRU,54,Yes,Month-to-month,Yes,Electronic check,90.05,No
9350-ZXYJC,4,Yes,Two year,Yes,Credit card (automatic),25.3,No
6990-YNRIO,65,Yes,Two year,No,Bank transfer (automatic),108.65,Yes
8958-JPTRR,56,Yes,One year,No,Electronic check,24.3,No
6959-GQEGV,45,Yes,Month-to-month,Yes,Electronic check,75.95,No
3173-WSSUE,71,Yes,Two year,No,Credit card (automatic),19.7,No
1265-HVPZB,59,Yes,One year,No,Credit card (automatic),66.4,No
4115-UMJFQ,69,No,One year,Yes,Bank transfer (automatic),35.75,No
7369-TRPFD,19,Yes,One year,No,Mailed check,18.8,No
1098-KFQEC,55,Yes,Two year,No,Credit card (automatic),19.4,No
7190-XHTWJ,38,Yes,One year,No,Mailed check,19.3,No
0621-TWIEM,10,Yes,Month-to-month,Yes,Electronic check,45.55,Yes
3537-RYBHH,47,Yes,Month-to-month,Yes,Credit card (automatic),67.45,No
2485-ITVKB,2,No,Month-to-month,Yes,Electronic check,35.1,Yes
3669-OYSJI,1,Yes,Month-to-month,No,Credit card (automatic),46.2,Yes
1612-EOHDH,1,Yes,Month-to-month,No,Electronic check,45.15,Yes
6702-OHFWR,1,No,Month-to-month,Yes,Electronic check,43.3,Yes
5296-BFCYD,46,Yes,Two year,Yes,Mailed check,20.1,No
4510-PYUSH,38,Yes,Month-to-month,Yes,Credit card (automatic),57.15,Yes
9359-JANWS,65,Yes,Two year,No,Credit card (automatic),58.9,No
7517-SAWMO,19,Yes,Month-to-month,Yes,Electronic check,73.2,Yes
4143-HHPMK,52,Yes,Month-to-month,Yes,Electronic check,85.35,Yes
3279-DYZQM,71,Yes,Two year,No,Mailed check,19.45,No
7054-LGEQW,1,Yes,Month-to-month,No,Mailed check,45.95,Yes
0523-VNGTF,52,No,Month-to-month,Yes,Electronic check,50.5,No
9575-IWCAZ,6,Yes,One year,No,Mailed check,25.1,No
7105-MXJLL,26,Yes,One year,No,Mailed check,60.7,No
7064-FRRSW,48,Yes,One year,Yes,Electronic check,99,No
7940-UQQUG,64,Yes,One year,Yes,Bank transfer (automatic),104.4,No
0923-PNFUB,3,Yes,Month-to-month,No,Electronic check,83.75,Yes
3961-SXAXY,1,Yes,Month-to-month,Yes,Bank transfer (automatic),44.05,No
7010-BRBUU,72,Yes,Two year,No,Credit card (automatic),24.1,No
3566-HJGPK,1,Yes,Month-to-month,Yes,Mailed check,45.55,No
3062-ICYZQ,51,Yes,Month-to-month,Yes,Electronic check,93.8,No
9938-PRCVK,41,Yes,Two year,No,Bank transfer (automatic),19.7,No
0973-KYVNF,72,Yes,Two year,Yes,Credit card (automatic),70.65,No
5129-HHMZC,43,Yes,Two year,No,Credit card (automatic),86.45,No
9637-CDTKZ,72,Yes,Two year,Yes,Credit card (automatic),114.1,No
3946-JEWRQ,47,Yes,One year,Yes,Credit card (automatic),95.2,No
7873-CVMAW,72,Yes,Two year,No,Credit card (automatic),88.55,No
0463-WZZKO,3,Yes,Month-to-month,Yes,Credit card (automatic),20.75,No
3494-JCHRQ,1,Yes,Month-to-month,Yes,Electronic check,70.05,Yes
6474-FVJLC,2,Yes,Month-to-month,Yes,Electronic check,86,Yes
4524-QCSSM,26,No,Month-to-month,Yes,Bank transfer (automatic),44.65,No
5832-EXGTT,29,Yes,Month-to-month,Yes,Mailed check,60.2,No
8840-DQLGN,35,Yes,Month-to-month,Yes,Bank transfer (automatic),100.5,Yes
2039-JONDJ,27,Yes,One year,No,Bank transfer (automatic),55.45,No
7217-JYHOQ,24,Yes,Month-to-month,Yes,Credit card (automatic),70.3,No
6695-FRVEC,67,Yes,Two year,Yes,Bank transfer (automatic),60.4,No
4547-LYTDD,16,Yes,Month-to-month,No,Electronic check,72.65,Yes
9894-QMIMJ,23,Yes,One year,No,Bank transfer (automatic),55.8,No
8069-YQQAJ,14,No,Month-to-month,Yes,Mailed check,31.1,No
6770-XUAGN,1,Yes,Month-to-month,Yes,Electronic check,21,Yes
4193-ORFCL,1,Yes,Month-to-month,No,Mailed check,45.1,Yes
1636-NTNCO,4,No,Month-to-month,Yes,Credit card (automatic),50.95,No
3466-WAESX,16,Yes,Month-to-month,Yes,Electronic check,69.1,No
9281-PKKZE,46,No,Month-to-month,Yes,Electronic check,43.95,No
3638-VBZTA,68,Yes,Two year,Yes,Bank transfer (automatic),86.5,No
7459-IMVYU,38,Yes,Month-to-month,No,Electronic check,69.95,No
7776-QWNFX,30,Yes,Month-to-month,Yes,Bank transfer (automatic),50.4,Yes
6689-TCZHQ,5,Yes,Month-to-month,No,Electronic check,78.95,Yes
8563-OYMQY,17,Yes,Month-to-month,Yes,Credit card (automatic),90.95,No
0754-EEBDC,4,Yes,Two year,No,Mailed check,19.9,No
5777-ZPQNC,12,Yes,One year,No,Electronic check,20.15,No
1951-IEYXM,72,Yes,Two year,Yes,Credit card (automatic),90.6,No
3318-NMQXL,3,Yes,Month-to-month,Yes,Electronic check,92,No
3143-ILDAL,56,Yes,Month-to-month,Yes,Electronic check,94.45,Yes
1022-RKXDR,41,Yes,One year,Yes,Mailed check,24.85,No
2361-FJWNO,40,No,One year,No,Credit card (automatic),36,No
2272-UOINI,7,Yes,Month-to-month,Yes,Electronic check,78.5,No
8232-UTFOZ,69,Yes,Two year,No,Credit card (automatic),19.95,No
3750-YHRYO,7,Yes,One year,No,Mailed check,20.65,No
6637-KYRCV,5,No,Month-to-month,Yes,Electronic check,30.5,No
5668-MEISB,72,Yes,Two year,No,Credit card (automatic),106.1,No
0129-QMPDR,44,Yes,One year,Yes,Bank transfer (automatic),20.5,No
7188-CBBBA,65,Yes,One year,Yes,Electronic check,95.5,No
5356-CSVSQ,3,Yes,Month-to-month,No,Electronic check,64.6,No
3221-CJMSG,24,Yes,Month-to-month,Yes,Credit card (automatic),51.1,No
4720-VSTSI,44,Yes,Month-to-month,Yes,Bank transfer (automatic),84.8,Yes
3219-JQRSL,72,Yes,Two year,No,Credit card (automatic),89.1,No
2801-NISEI,24,Yes,Month-to-month,No,Electronic check,54.95,No
3946-MHCZW,1,Yes,Month-to-month,No,Mailed check,50.9,Yes
4623-ZKHLY,22,Yes,Month-to-month,Yes,Bank transfer (automatic),20.45,No
6732-VAILE,70,Yes,Two year,Yes,Credit card (automatic),85.95,No
8201-AAXCB,25,Yes,Month-to-month,No,Electronic check,60.35,No
7696-CFTAT,37,Yes,Two year,No,Bank transfer (automatic),19.8,No
1845-CSBRZ,22,Yes,Month-to-month,No,Bank transfer (automatic),85.35,No
2123-VSCOT,59,Yes,Two year,Yes,Bank transfer (automatic),72.1,No
6651-AZVTJ,49,Yes,Month-to-month,Yes,Electronic check,99.8,Yes
4566-GOLUK,47,Yes,Month-to-month,Yes,Bank transfer (automatic),107.35,Yes
2484-DGXPZ,31,Yes,Month-to-month,Yes,Mailed check,19.55,Yes
2018-QKYGT,1,Yes,Month-to-month,Yes,Electronic check,81.05,No
2792-VPPET,3,Yes,Month-to-month,Yes,Electronic check,20.5,No
7409-JURKQ,53,Yes,One year,Yes,Bank transfer (automatic),111.8,No
3247-MHJKM,1,Yes,Month-to-month,No,Mailed check,20.2,No
1964-SVLEA,20,Yes,One year,Yes,Mailed check,19.7,No
4587-NUKOX,3,Yes,Month-to-month,Yes,Electronic check,79.1,Yes
